nh,clust,agric_equipment_code,Member_own_any_equipment
1,4379,31,2
1,4379,41,2
1,4379,42,2
1,4379,51,1
1,4379,61,2
1,4379,62,2
1,4379,63,2
1,4379,64,2
1,4379,65,1
5,4379,21,2
5,4379,22,2
5,4379,31,2
5,4379,41,2
5,4379,42,2
5,4379,51,1
5,4379,61,2
5,4379,62,2
5,4379,63,2
5,4379,64,2
5,4379,65,2
17,4379,21,2
17,4379,22,2
17,4379,31,2
17,4379,41,2
17,4379,42,2
17,4379,51,1
17,4379,61,2
17,4379,62,2
17,4379,63,2
17,4379,64,2
17,4379,65,2
18,4379,21,2
18,4379,22,2
18,4379,31,2
18,4379,41,2
18,4379,42,2
18,4379,51,1
18,4379,61,2
18,4379,62,2
18,4379,63,2
18,4379,64,2
18,4379,65,2
20,4379,21,2
20,4379,22,2
20,4379,31,2
20,4379,41,2
20,4379,42,2
20,4379,51,1
20,4379,61,2
20,4379,62,2
20,4379,63,2
20,4379,64,2
20,4379,65,2
1,4382,21,2
1,4382,22,2
1,4382,31,2
1,4382,41,2
1,4382,42,2
1,4382,51,1
1,4382,61,2
1,4382,62,2
1,4382,63,2
1,4382,64,2
1,4382,65,2
1,4385,21,2
1,4385,22,2
1,4385,31,2
1,4385,41,2
1,4385,42,2
1,4385,51,2
1,4385,61,2
1,4385,62,2
1,4385,63,2
1,4385,64,2
1,4385,65,2
2,4385,21,2
2,4385,22,2
2,4385,31,2
2,4385,41,2
2,4385,42,2
2,4385,51,2
2,4385,61,2
2,4385,62,2
2,4385,63,2
2,4385,64,2
2,4385,65,1
19,4385,21,2
19,4385,22,2
19,4385,31,2
19,4385,41,2
19,4385,42,2
19,4385,51,1
19,4385,61,2
19,4385,62,2
19,4385,63,2
19,4385,64,2
19,4385,65,2
20,4385,21,2
20,4385,22,2
20,4385,31,2
20,4385,41,2
20,4385,42,2
20,4385,51,1
20,4385,61,2
20,4385,62,2
20,4385,63,2
20,4385,64,2
20,4385,65,2
4,4389,21,2
4,4389,22,2
4,4389,31,2
4,4389,41,2
4,4389,42,2
4,4389,51,1
4,4389,61,2
4,4389,62,2
4,4389,63,2
4,4389,64,2
4,4389,65,2
5,4389,21,2
5,4389,22,2
5,4389,31,2
5,4389,41,2
5,4389,42,2
5,4389,51,1
5,4389,61,2
5,4389,62,1
5,4389,63,2
5,4389,64,2
8,4389,21,2
8,4389,22,2
8,4389,31,2
8,4389,42,2
8,4389,51,1
8,4389,61,2
8,4389,62,2
8,4389,63,2
8,4389,64,2
8,4389,65,2
19,4389,21,2
19,4389,22,2
19,4389,31,2
19,4389,41,2
19,4389,42,2
19,4389,51,1
19,4389,61,2
19,4389,62,2
19,4389,63,2
19,4389,64,2
19,4389,65,2
1,4392,21,2
1,4392,22,2
1,4392,31,2
1,4392,41,2
1,4392,42,2
1,4392,51,1
1,4392,61,2
1,4392,62,2
1,4392,63,2
1,4392,64,2
1,4392,65,2
4,4392,21,2
4,4392,22,2
4,4392,31,2
4,4392,41,2
4,4392,42,2
4,4392,51,2
4,4392,61,2
4,4392,62,2
4,4392,63,2
4,4392,64,2
4,4392,65,1
5,4392,21,2
5,4392,22,2
5,4392,31,2
5,4392,41,2
5,4392,42,2
5,4392,51,2
5,4392,61,1
5,4392,62,2
5,4392,63,1
5,4392,64,2
5,4392,65,2
6,4392,21,2
6,4392,22,2
6,4392,31,2
6,4392,41,2
6,4392,42,2
6,4392,51,2
6,4392,61,2
6,4392,62,2
6,4392,63,2
6,4392,64,2
6,4392,65,1
8,4392,21,2
8,4392,22,2
8,4392,31,2
8,4392,41,2
8,4392,42,2
8,4392,51,2
8,4392,61,2
8,4392,62,2
8,4392,63,2
8,4392,64,2
8,4392,65,1
9,4392,21,2
9,4392,22,2
9,4392,31,2
9,4392,41,2
9,4392,42,2
9,4392,51,1
9,4392,61,2
9,4392,62,2
9,4392,63,2
9,4392,64,2
9,4392,65,1
11,4392,21,2
11,4392,22,2
11,4392,31,2
11,4392,41,2
11,4392,42,2
11,4392,51,2
11,4392,61,2
11,4392,62,2
11,4392,63,2
11,4392,64,2
11,4392,65,1
14,4392,21,2
14,4392,22,2
14,4392,31,2
14,4392,41,2
14,4392,42,2
14,4392,51,2
14,4392,61,2
14,4392,62,2
14,4392,63,2
14,4392,64,2
14,4392,65,1
16,4392,21,2
16,4392,22,2
16,4392,31,2
16,4392,41,2
16,4392,51,2
16,4392,61,2
16,4392,62,2
16,4392,63,2
16,4392,64,2
16,4392,65,1
17,4392,21,2
17,4392,22,2
17,4392,31,2
17,4392,41,2
17,4392,42,2
17,4392,51,2
17,4392,61,2
17,4392,62,2
17,4392,63,2
17,4392,64,2
17,4392,65,1
18,4392,21,2
18,4392,22,2
18,4392,31,2
18,4392,41,2
18,4392,42,2
18,4392,51,2
18,4392,61,2
18,4392,62,2
18,4392,63,2
18,4392,64,2
18,4392,65,1
19,4392,21,2
19,4392,22,2
19,4392,31,2
19,4392,41,2
19,4392,42,2
19,4392,51,2
19,4392,61,2
19,4392,62,2
19,4392,63,2
19,4392,64,2
19,4392,65,1
20,4392,21,2
20,4392,22,2
20,4392,31,2
20,4392,41,2
20,4392,42,2
20,4392,51,2
20,4392,61,2
20,4392,62,2
20,4392,63,2
20,4392,64,2
20,4392,65,1
1,4395,21,2
1,4395,22,2
1,4395,31,2
1,4395,41,2
1,4395,42,2
1,4395,51,2
1,4395,61,2
1,4395,62,2
1,4395,63,2
1,4395,64,2
1,4395,65,1
2,4395,21,2
2,4395,22,2
2,4395,31,2
2,4395,41,2
2,4395,42,2
2,4395,51,2
2,4395,61,2
2,4395,62,2
2,4395,63,2
2,4395,64,2
2,4395,65,1
3,4395,21,2
3,4395,22,2
3,4395,31,2
3,4395,41,2
3,4395,42,2
3,4395,51,2
3,4395,61,2
3,4395,62,2
3,4395,63,2
3,4395,64,2
3,4395,65,1
4,4395,21,2
4,4395,22,2
4,4395,31,2
4,4395,41,2
4,4395,42,2
4,4395,51,2
4,4395,61,2
4,4395,62,2
4,4395,63,2
4,4395,64,2
4,4395,65,1
5,4395,21,2
5,4395,22,2
5,4395,31,2
5,4395,41,2
5,4395,42,2
5,4395,51,2
5,4395,61,2
5,4395,62,2
5,4395,63,2
5,4395,64,2
5,4395,65,1
6,4395,21,2
6,4395,22,2
6,4395,31,2
6,4395,41,2
6,4395,42,2
6,4395,51,2
6,4395,61,2
6,4395,62,2
6,4395,63,2
6,4395,64,2
6,4395,65,1
7,4395,21,2
7,4395,22,2
7,4395,31,2
7,4395,41,2
7,4395,42,2
7,4395,51,1
7,4395,61,2
7,4395,62,2
7,4395,63,2
7,4395,64,2
7,4395,65,1
8,4395,21,2
8,4395,22,2
8,4395,31,2
8,4395,41,2
8,4395,42,2
8,4395,51,2
8,4395,61,2
8,4395,62,2
8,4395,63,2
8,4395,64,2
8,4395,65,1
9,4395,21,2
9,4395,22,2
9,4395,31,2
9,4395,41,2
9,4395,42,2
9,4395,51,2
9,4395,61,2
9,4395,62,2
9,4395,63,2
9,4395,64,2
9,4395,65,1
10,4395,21,2
10,4395,22,2
10,4395,31,2
10,4395,41,2
10,4395,42,2
10,4395,51,2
10,4395,61,2
10,4395,62,2
10,4395,63,2
10,4395,64,2
10,4395,65,1
11,4395,21,2
11,4395,22,2
11,4395,31,2
11,4395,41,2
11,4395,42,2
11,4395,51,2
11,4395,61,2
11,4395,62,2
11,4395,63,2
11,4395,64,2
11,4395,65,1
12,4395,21,2
12,4395,22,2
12,4395,31,2
12,4395,41,2
12,4395,42,2
12,4395,51,2
12,4395,61,2
12,4395,62,2
12,4395,63,2
12,4395,64,2
12,4395,65,1
13,4395,21,2
13,4395,22,2
13,4395,31,2
13,4395,41,2
13,4395,42,2
13,4395,51,2
13,4395,61,2
13,4395,62,2
13,4395,63,2
13,4395,64,2
13,4395,65,1
14,4395,21,2
14,4395,22,2
14,4395,31,2
14,4395,41,2
14,4395,42,2
14,4395,51,1
14,4395,61,2
14,4395,62,2
14,4395,63,2
14,4395,64,2
14,4395,65,1
15,4395,21,2
15,4395,22,2
15,4395,31,2
15,4395,41,2
15,4395,42,2
15,4395,51,2
15,4395,61,2
15,4395,62,2
15,4395,63,2
15,4395,64,2
15,4395,65,1
16,4395,21,2
16,4395,22,2
16,4395,31,2
16,4395,41,2
16,4395,42,2
16,4395,51,2
16,4395,61,2
16,4395,62,2
16,4395,63,2
16,4395,64,2
16,4395,65,1
17,4395,21,2
17,4395,22,2
17,4395,31,2
17,4395,41,2
17,4395,42,2
17,4395,51,2
17,4395,61,2
17,4395,62,2
17,4395,63,2
17,4395,64,2
17,4395,65,1
18,4395,21,2
18,4395,22,2
18,4395,31,2
18,4395,42,2
18,4395,51,2
18,4395,61,2
18,4395,62,2
18,4395,63,2
18,4395,64,2
18,4395,65,1
19,4395,21,2
19,4395,22,2
19,4395,31,2
19,4395,41,2
19,4395,42,2
19,4395,51,2
19,4395,61,2
19,4395,62,2
19,4395,63,2
19,4395,64,2
19,4395,65,1
20,4395,21,2
20,4395,22,2
20,4395,31,2
20,4395,41,2
20,4395,42,2
20,4395,51,2
20,4395,61,2
20,4395,62,1
20,4395,63,1
20,4395,64,2
20,4395,65,1
5,4399,21,2
5,4399,22,2
5,4399,31,2
5,4399,41,2
5,4399,42,2
5,4399,51,1
5,4399,61,2
5,4399,62,2
5,4399,63,2
5,4399,64,2
5,4399,65,1
15,4399,21,2
15,4399,22,2
15,4399,31,2
15,4399,41,2
15,4399,42,2
15,4399,51,1
15,4399,61,2
15,4399,62,2
15,4399,63,2
15,4399,64,2
15,4399,65,2
20,4399,21,2
20,4399,22,2
20,4399,31,2
20,4399,41,2
20,4399,42,2
20,4399,51,1
20,4399,61,2
20,4399,62,2
20,4399,63,2
20,4399,64,2
20,4399,65,2
1,4402,21,2
1,4402,22,2
1,4402,31,2
1,4402,41,2
1,4402,42,2
1,4402,51,2
1,4402,61,2
1,4402,62,2
1,4402,63,2
1,4402,64,2
1,4402,65,1
2,4402,21,2
2,4402,22,2
2,4402,31,2
2,4402,41,2
2,4402,42,2
2,4402,51,2
2,4402,61,2
2,4402,62,2
2,4402,63,2
2,4402,64,2
2,4402,65,1
3,4402,21,2
3,4402,22,2
3,4402,31,2
3,4402,41,2
3,4402,42,2
3,4402,51,2
3,4402,61,2
3,4402,62,2
3,4402,63,2
3,4402,64,2
3,4402,65,1
4,4402,21,2
4,4402,22,2
4,4402,31,2
4,4402,41,2
4,4402,42,2
4,4402,51,2
4,4402,61,2
4,4402,62,2
4,4402,63,2
4,4402,64,2
4,4402,65,1
5,4402,21,2
5,4402,22,2
5,4402,31,2
5,4402,41,2
5,4402,42,2
5,4402,51,2
5,4402,61,2
5,4402,62,2
5,4402,63,2
5,4402,64,2
5,4402,65,1
6,4402,21,2
6,4402,22,2
6,4402,31,2
6,4402,41,2
6,4402,42,2
6,4402,51,2
6,4402,61,2
6,4402,62,2
6,4402,63,2
6,4402,64,2
6,4402,65,1
7,4402,21,2
7,4402,22,2
7,4402,31,2
7,4402,41,2
7,4402,42,2
7,4402,51,2
7,4402,61,2
7,4402,62,2
7,4402,63,2
7,4402,64,2
7,4402,65,1
8,4402,21,2
8,4402,22,2
8,4402,31,2
8,4402,41,2
8,4402,42,2
8,4402,51,2
8,4402,61,2
8,4402,62,2
8,4402,63,2
8,4402,64,2
8,4402,65,1
9,4402,21,2
9,4402,22,2
9,4402,31,2
9,4402,41,2
9,4402,42,2
9,4402,51,2
9,4402,61,2
9,4402,62,2
9,4402,63,2
9,4402,64,2
9,4402,65,1
10,4402,21,2
10,4402,22,2
10,4402,31,2
10,4402,41,2
10,4402,42,2
10,4402,51,2
10,4402,61,2
10,4402,62,2
10,4402,63,2
10,4402,64,2
10,4402,65,1
11,4402,21,2
11,4402,22,2
11,4402,31,2
11,4402,41,2
11,4402,42,2
11,4402,51,2
11,4402,61,2
11,4402,62,2
11,4402,63,2
11,4402,64,2
11,4402,65,1
12,4402,21,2
12,4402,22,2
12,4402,31,2
12,4402,41,2
12,4402,42,2
12,4402,51,1
12,4402,61,2
12,4402,62,2
12,4402,63,2
12,4402,64,2
12,4402,65,1
13,4402,21,2
13,4402,22,2
13,4402,31,2
13,4402,41,2
13,4402,42,2
13,4402,51,2
13,4402,61,2
13,4402,62,2
13,4402,63,2
13,4402,64,2
13,4402,65,1
14,4402,21,2
14,4402,22,2
14,4402,31,2
14,4402,41,2
14,4402,42,2
14,4402,51,2
14,4402,61,2
14,4402,62,2
14,4402,63,2
14,4402,64,2
14,4402,65,1
15,4402,21,2
15,4402,22,2
15,4402,31,2
15,4402,41,2
15,4402,42,2
15,4402,51,2
15,4402,61,2
15,4402,62,2
15,4402,63,2
15,4402,64,2
15,4402,65,1
16,4402,21,2
16,4402,22,2
16,4402,31,2
16,4402,41,2
16,4402,42,2
16,4402,51,2
16,4402,61,2
16,4402,62,2
16,4402,63,2
16,4402,64,2
16,4402,65,1
17,4402,21,2
17,4402,22,2
17,4402,31,2
17,4402,41,2
17,4402,42,2
17,4402,51,2
17,4402,61,2
17,4402,62,2
17,4402,63,2
17,4402,64,2
17,4402,65,1
18,4402,21,2
18,4402,22,2
18,4402,31,2
18,4402,41,2
18,4402,42,2
18,4402,51,2
18,4402,61,2
18,4402,62,2
18,4402,63,2
18,4402,64,2
18,4402,65,1
19,4402,21,2
19,4402,22,2
19,4402,31,2
19,4402,41,2
19,4402,42,2
19,4402,51,2
19,4402,61,2
19,4402,62,2
19,4402,63,2
19,4402,64,2
19,4402,65,1
20,4402,21,2
20,4402,22,2
20,4402,31,2
20,4402,41,2
20,4402,42,2
20,4402,51,2
20,4402,61,2
20,4402,62,2
20,4402,63,2
20,4402,64,2
20,4402,65,1
10,4405,21,2
10,4405,22,2
10,4405,31,2
10,4405,41,2
10,4405,42,2
10,4405,51,1
10,4405,61,2
10,4405,62,2
10,4405,63,2
10,4405,64,2
10,4405,65,2
1,4408,21,2
1,4408,22,2
1,4408,31,2
1,4408,41,2
1,4408,42,2
1,4408,51,2
1,4408,61,2
1,4408,62,2
1,4408,63,2
1,4408,64,2
1,4408,65,1
2,4408,21,2
2,4408,22,2
2,4408,31,2
2,4408,41,2
2,4408,42,2
2,4408,51,2
2,4408,61,2
2,4408,62,2
2,4408,63,2
2,4408,64,2
2,4408,65,1
4,4408,21,2
4,4408,22,2
4,4408,31,2
4,4408,42,2
4,4408,51,2
4,4408,61,2
4,4408,62,2
4,4408,63,2
4,4408,64,2
4,4408,65,1
5,4408,21,2
5,4408,22,2
5,4408,31,2
5,4408,41,2
5,4408,42,2
5,4408,51,2
5,4408,61,2
5,4408,62,2
5,4408,63,2
5,4408,64,2
5,4408,65,1
6,4408,21,2
6,4408,22,2
6,4408,31,2
6,4408,41,2
6,4408,42,2
6,4408,51,2
6,4408,61,2
6,4408,62,2
6,4408,63,2
6,4408,64,2
6,4408,65,1
7,4408,21,2
7,4408,22,2
7,4408,31,2
7,4408,41,2
7,4408,42,2
7,4408,51,2
7,4408,61,2
7,4408,62,2
7,4408,63,2
7,4408,64,2
7,4408,65,1
8,4408,21,2
8,4408,22,2
8,4408,31,2
8,4408,41,2
8,4408,42,2
8,4408,51,2
8,4408,61,2
8,4408,62,2
8,4408,63,2
8,4408,64,2
8,4408,65,1
9,4408,21,2
9,4408,22,2
9,4408,31,2
9,4408,41,2
9,4408,42,2
9,4408,51,2
9,4408,61,2
9,4408,62,2
9,4408,63,2
9,4408,64,2
9,4408,65,1
10,4408,21,2
10,4408,22,2
10,4408,31,2
10,4408,41,2
10,4408,42,2
10,4408,51,2
10,4408,61,2
10,4408,62,2
10,4408,63,2
10,4408,64,2
10,4408,65,1
11,4408,21,2
11,4408,22,2
11,4408,31,2
11,4408,41,2
11,4408,42,2
11,4408,51,2
11,4408,61,2
11,4408,62,2
11,4408,63,2
11,4408,64,2
11,4408,65,1
12,4408,21,2
12,4408,22,2
12,4408,31,2
12,4408,41,2
12,4408,42,2
12,4408,51,2
12,4408,61,2
12,4408,62,2
12,4408,63,2
12,4408,64,2
12,4408,65,1
13,4408,21,2
13,4408,22,2
13,4408,31,2
13,4408,41,2
13,4408,42,2
13,4408,51,2
13,4408,61,2
13,4408,62,2
13,4408,63,2
13,4408,64,2
13,4408,65,1
15,4408,21,2
15,4408,22,2
15,4408,31,2
15,4408,41,2
15,4408,42,2
15,4408,51,2
15,4408,61,2
15,4408,62,2
15,4408,63,2
15,4408,64,2
15,4408,65,1
16,4408,21,2
16,4408,22,2
16,4408,31,2
16,4408,41,2
16,4408,42,2
16,4408,51,2
16,4408,61,2
16,4408,62,2
16,4408,63,2
16,4408,64,2
16,4408,65,1
17,4408,21,2
17,4408,22,2
17,4408,31,2
17,4408,41,2
17,4408,42,2
17,4408,51,1
17,4408,61,2
17,4408,62,2
17,4408,63,2
17,4408,64,2
17,4408,65,1
18,4408,21,2
18,4408,22,2
18,4408,31,2
18,4408,41,2
18,4408,42,2
18,4408,51,2
18,4408,61,2
18,4408,62,2
18,4408,63,2
18,4408,64,2
18,4408,65,1
19,4408,21,2
19,4408,22,2
19,4408,31,2
19,4408,41,2
19,4408,42,2
19,4408,51,2
19,4408,61,2
19,4408,62,2
19,4408,63,2
19,4408,64,2
19,4408,65,1
20,4408,21,2
20,4408,22,2
20,4408,31,2
20,4408,41,2
20,4408,42,2
20,4408,51,1
20,4408,61,2
20,4408,62,2
20,4408,63,2
20,4408,64,2
20,4408,65,1
7,4412,21,2
7,4412,22,2
7,4412,31,2
7,4412,41,2
7,4412,42,2
7,4412,51,1
7,4412,61,2
7,4412,62,2
7,4412,63,2
7,4412,64,2
7,4412,65,2
9,4412,21,2
9,4412,22,2
9,4412,31,2
9,4412,41,2
9,4412,42,2
9,4412,51,1
9,4412,61,2
9,4412,62,2
9,4412,63,2
9,4412,64,2
9,4412,65,2
11,4412,21,2
11,4412,22,2
11,4412,31,2
11,4412,41,2
11,4412,42,2
11,4412,51,1
11,4412,61,2
11,4412,62,2
11,4412,63,2
11,4412,64,2
11,4412,65,2
12,4412,21,2
12,4412,22,2
12,4412,31,2
12,4412,41,2
12,4412,42,2
12,4412,51,1
12,4412,61,2
12,4412,62,2
12,4412,63,2
12,4412,64,2
12,4412,65,2
7,4419,21,2
7,4419,22,2
7,4419,31,2
7,4419,41,2
7,4419,42,2
7,4419,51,1
7,4419,61,2
7,4419,62,2
7,4419,63,2
7,4419,64,2
7,4419,65,2
1,4422,21,2
1,4422,22,2
1,4422,31,2
1,4422,41,2
1,4422,51,1
1,4422,61,2
1,4422,62,2
1,4422,63,2
1,4422,64,2
1,4422,65,2
2,4422,21,2
2,4422,22,2
2,4422,31,2
2,4422,41,2
2,4422,42,2
2,4422,51,1
2,4422,61,2
2,4422,62,2
2,4422,63,2
2,4422,64,2
2,4422,65,1
4,4422,21,2
4,4422,22,2
4,4422,31,2
4,4422,41,2
4,4422,42,2
4,4422,51,2
4,4422,61,2
4,4422,62,2
4,4422,63,2
4,4422,64,2
4,4422,65,1
8,4422,21,2
8,4422,22,2
8,4422,31,2
8,4422,41,2
8,4422,42,2
8,4422,51,1
8,4422,61,2
8,4422,63,2
8,4422,64,2
8,4422,65,1
19,4422,21,2
19,4422,22,2
19,4422,31,2
19,4422,41,2
19,4422,42,2
19,4422,51,2
19,4422,61,2
19,4422,62,2
19,4422,63,2
19,4422,64,2
19,4422,65,1
20,4422,21,2
20,4422,22,2
20,4422,31,2
20,4422,41,2
20,4422,42,2
20,4422,51,1
20,4422,61,2
20,4422,62,2
20,4422,63,2
20,4422,64,2
20,4422,65,2
1,4445,21,2
1,4445,22,2
1,4445,31,2
1,4445,41,2
1,4445,42,2
1,4445,51,2
1,4445,61,2
1,4445,62,2
1,4445,63,2
1,4445,64,2
1,4445,65,1
2,4445,21,2
2,4445,22,2
2,4445,31,2
2,4445,41,2
2,4445,42,2
2,4445,51,2
2,4445,61,2
2,4445,62,2
2,4445,63,2
2,4445,64,2
2,4445,65,1
3,4445,21,2
3,4445,22,2
3,4445,31,2
3,4445,41,2
3,4445,42,2
3,4445,51,2
3,4445,61,2
3,4445,62,2
3,4445,63,2
3,4445,64,2
3,4445,65,1
4,4445,21,2
4,4445,22,2
4,4445,31,2
4,4445,41,2
4,4445,42,2
4,4445,51,2
4,4445,61,2
4,4445,62,2
4,4445,63,2
4,4445,64,2
4,4445,65,1
6,4445,21,2
6,4445,22,2
6,4445,31,2
6,4445,41,2
6,4445,42,2
6,4445,51,2
6,4445,61,2
6,4445,62,2
6,4445,63,2
6,4445,64,2
6,4445,65,1
7,4445,21,2
7,4445,22,2
7,4445,31,2
7,4445,41,2
7,4445,42,2
7,4445,51,2
7,4445,61,2
7,4445,62,2
7,4445,63,2
7,4445,64,2
7,4445,65,1
8,4445,21,2
8,4445,22,2
8,4445,31,2
8,4445,41,2
8,4445,42,2
8,4445,51,2
8,4445,61,2
8,4445,62,2
8,4445,63,2
8,4445,64,2
8,4445,65,1
9,4445,21,2
9,4445,22,2
9,4445,31,2
9,4445,41,2
9,4445,42,2
9,4445,51,2
9,4445,61,2
9,4445,62,2
9,4445,63,2
9,4445,64,2
9,4445,65,1
10,4445,21,2
10,4445,22,2
10,4445,31,2
10,4445,41,2
10,4445,42,2
10,4445,51,2
10,4445,61,2
10,4445,62,2
10,4445,63,2
10,4445,64,2
10,4445,65,1
11,4445,21,2
11,4445,22,2
11,4445,31,2
11,4445,41,2
11,4445,42,2
11,4445,51,2
11,4445,61,2
11,4445,62,2
11,4445,63,2
11,4445,64,2
11,4445,65,1
12,4445,21,2
12,4445,22,2
12,4445,31,2
12,4445,41,2
12,4445,42,2
12,4445,51,2
12,4445,61,2
12,4445,62,2
12,4445,63,2
12,4445,64,2
12,4445,65,1
13,4445,21,2
13,4445,22,2
13,4445,31,2
13,4445,41,2
13,4445,42,2
13,4445,51,2
13,4445,61,2
13,4445,62,2
13,4445,63,2
13,4445,64,2
13,4445,65,1
14,4445,21,2
14,4445,22,2
14,4445,31,2
14,4445,41,2
14,4445,42,2
14,4445,51,2
14,4445,61,2
14,4445,62,2
14,4445,63,2
14,4445,64,2
14,4445,65,1
15,4445,21,2
15,4445,22,2
15,4445,31,2
15,4445,41,2
15,4445,42,2
15,4445,51,2
15,4445,61,2
15,4445,62,2
15,4445,63,2
15,4445,64,2
15,4445,65,1
16,4445,21,2
16,4445,22,2
16,4445,31,2
16,4445,41,2
16,4445,42,2
16,4445,51,2
16,4445,61,2
16,4445,62,2
16,4445,63,2
16,4445,64,2
16,4445,65,1
17,4445,21,2
17,4445,22,2
17,4445,31,2
17,4445,41,2
17,4445,42,2
17,4445,51,2
17,4445,61,2
17,4445,62,2
17,4445,63,2
17,4445,64,2
17,4445,65,1
18,4445,21,2
18,4445,22,2
18,4445,31,2
18,4445,41,2
18,4445,42,2
18,4445,51,2
18,4445,61,2
18,4445,62,2
18,4445,63,2
18,4445,64,2
18,4445,65,1
19,4445,21,2
19,4445,22,2
19,4445,31,2
19,4445,41,2
19,4445,42,2
19,4445,51,2
19,4445,61,2
19,4445,62,2
19,4445,63,2
19,4445,64,2
19,4445,65,1
20,4445,21,2
20,4445,22,2
20,4445,31,2
20,4445,41,2
20,4445,42,2
20,4445,51,2
20,4445,61,2
20,4445,62,2
20,4445,63,2
20,4445,64,2
20,4445,65,1
2,4449,21,2
2,4449,22,2
2,4449,31,2
2,4449,41,2
2,4449,42,2
2,4449,51,2
2,4449,61,2
2,4449,62,1
2,4449,63,1
2,4449,64,2
2,4449,65,2
3,4449,21,2
3,4449,22,2
3,4449,31,2
3,4449,41,2
3,4449,42,2
3,4449,51,2
3,4449,61,2
3,4449,62,1
3,4449,63,1
3,4449,64,2
3,4449,65,2
5,4449,21,2
5,4449,22,2
5,4449,31,2
5,4449,41,2
5,4449,42,2
5,4449,51,2
5,4449,61,2
5,4449,62,1
5,4449,63,1
5,4449,64,2
5,4449,65,2
8,4459,21,2
8,4459,22,2
8,4459,31,2
8,4459,41,2
8,4459,42,2
8,4459,51,1
8,4459,61,2
8,4459,62,2
8,4459,63,2
8,4459,64,2
8,4459,65,2
21,4472,21,2
21,4472,22,2
21,4472,31,2
21,4472,41,2
21,4472,42,2
21,4472,51,1
21,4472,61,2
21,4472,62,2
21,4472,63,2
21,4472,64,2
21,4472,65,2
3,4479,21,2
3,4479,22,2
3,4479,31,2
3,4479,41,2
3,4479,42,2
3,4479,51,2
3,4479,61,2
3,4479,62,2
3,4479,63,2
3,4479,64,2
3,4479,65,1
9,4479,21,2
9,4479,22,2
9,4479,31,2
9,4479,41,2
9,4479,42,2
9,4479,51,1
9,4479,61,2
9,4479,62,2
9,4479,63,2
9,4479,64,2
9,4479,65,2
12,4479,21,2
12,4479,22,2
12,4479,31,2
12,4479,41,2
12,4479,42,2
12,4479,51,1
12,4479,61,2
12,4479,62,2
12,4479,63,2
12,4479,64,2
12,4479,65,2
14,4479,21,2
14,4479,22,2
14,4479,31,2
14,4479,41,2
14,4479,42,2
14,4479,51,1
14,4479,61,2
14,4479,62,2
14,4479,63,2
14,4479,64,2
14,4479,65,2
17,4482,21,2
17,4482,22,2
17,4482,31,2
17,4482,41,2
17,4482,42,2
17,4482,51,1
17,4482,61,2
17,4482,62,2
17,4482,63,2
17,4482,64,2
17,4482,65,2
19,4485,21,2
19,4485,22,2
19,4485,31,2
19,4485,41,2
19,4485,42,2
19,4485,51,1
19,4485,61,2
19,4485,63,2
19,4485,64,2
19,4485,65,2
16,4489,21,2
16,4489,22,2
16,4489,31,2
16,4489,41,2
16,4489,42,2
16,4489,51,1
16,4489,61,2
16,4489,62,2
16,4489,63,2
16,4489,64,2
16,4489,65,1
17,4489,21,2
17,4489,22,2
17,4489,31,2
17,4489,41,2
17,4489,42,2
17,4489,51,2
17,4489,61,2
17,4489,62,2
17,4489,63,2
17,4489,64,2
17,4489,65,1
10,4495,21,2
10,4495,22,2
10,4495,31,2
10,4495,41,2
10,4495,42,2
10,4495,51,1
10,4495,61,2
10,4495,62,2
10,4495,63,2
10,4495,64,2
10,4495,65,2
19,4499,21,2
19,4499,22,2
19,4499,31,2
19,4499,41,2
19,4499,42,2
19,4499,51,2
19,4499,61,2
19,4499,62,2
19,4499,63,1
19,4499,64,2
19,4499,65,2
6,4505,21,2
6,4505,22,2
6,4505,31,2
6,4505,41,2
6,4505,42,2
6,4505,51,1
6,4505,61,2
6,4505,62,2
6,4505,63,2
6,4505,64,2
6,4505,65,2
1,4515,21,2
1,4515,22,2
1,4515,31,2
1,4515,41,2
1,4515,42,2
1,4515,51,2
1,4515,61,2
1,4515,62,2
1,4515,63,2
1,4515,64,2
1,4515,65,1
2,4515,21,2
2,4515,22,2
2,4515,31,2
2,4515,41,2
2,4515,42,2
2,4515,51,2
2,4515,61,2
2,4515,62,2
2,4515,63,2
2,4515,64,2
2,4515,65,1
3,4515,21,2
3,4515,22,2
3,4515,31,2
3,4515,41,2
3,4515,42,2
3,4515,51,2
3,4515,61,2
3,4515,62,2
3,4515,63,2
3,4515,64,2
3,4515,65,1
4,4515,21,2
4,4515,22,2
4,4515,31,2
4,4515,41,2
4,4515,42,2
4,4515,51,2
4,4515,61,2
4,4515,62,2
4,4515,63,2
4,4515,64,2
4,4515,65,1
5,4515,21,2
5,4515,22,2
5,4515,31,2
5,4515,41,2
5,4515,42,2
5,4515,51,2
5,4515,61,2
5,4515,62,2
5,4515,63,2
5,4515,64,2
5,4515,65,1
6,4515,21,2
6,4515,22,2
6,4515,31,2
6,4515,41,2
6,4515,42,2
6,4515,51,2
6,4515,61,2
6,4515,62,2
6,4515,63,2
6,4515,64,2
6,4515,65,1
7,4515,21,2
7,4515,22,2
7,4515,31,2
7,4515,41,2
7,4515,42,2
7,4515,51,2
7,4515,61,2
7,4515,62,2
7,4515,63,2
7,4515,64,2
7,4515,65,1
